station/location;date;gre000d0;hto000d0;nto000d0;prestad0;rre150d0;sre000d0;tre200d0;tre200dn;tre200dx;ure200d0
GSB;18650131;-;-;30;-;0;-;-9.9;-10.5;-8.4;-
GSB;18650201;-;-;100;-;9.7;-;-8.2;-8.9;-5;-
GSB;18650202;-;-;90;-;5.8;-;-9.3;-10.2;-7.9;-
GSB;18650203;-;-;100;-;15.8;-;-7.1;-8.5;-4.3;-
GSB;18650204;-;-;90;-;12.5;-;-9.1;-11.3;-7.2;-
GSB;18650205;-;-;60;-;0;-;-10;-11.7;-7.4;-
GSB;18650206;-;-;90;-;0;-;-11.7;-13.2;-10;-
GSB;18650207;-;-;0;-;0;-;-11.9;-12.7;-9.3;-
GSB;18650208;-;-;50;-;0;-;-7.8;-10.8;-5.3;-
GSB;18650209;-;-;100;-;0;-;-17.5;-20.3;-11.7;-
GSB;18650210;-;-;80;-;0;-;-21.4;-22.5;-18.8;-
GSB;18650211;-;-;20;-;0;-;-25.7;-26.8;-22.2;-
GSB;18650212;-;-;70;-;0;-;-12;-16;-9.1;-
GSB;18650213;-;-;60;-;0;-;-11.4;-13.1;-8.3;-
GSB;18650214;-;-;0;-;0;-;-9.8;-12.2;-6.7;-
GSB;18650215;-;-;0;-;0;-;-10.3;-12.2;-8.1;-
GSB;18650216;-;-;10;-;0;-;-7.9;-12.7;-3.5;-
GSB;18650217;-;-;100;-;4.5;-;-11;-13.3;-6.2;-
GSB;18650218;-;-;100;-;0.7;-;-10.7;-12.5;-8.3;-
GSB;18650219;-;-;40;-;0;-;-7.6;-9.9;-4.5;-
GSB;18650220;-;-;100;-;0;-;-17.3;-19.2;-14.5;-
GSB;18650221;-;-;100;-;0;-;-19.1;-20;-17.3;-
GSB;18650222;-;-;70;-;0;-;-16.8;-18.7;-13.5;-
GSB;18650223;-;-;80;-;0;-;-12.8;-14.5;-9.8;-
GSB;18650224;-;-;60;-;0;-;-5;-10.3;-0.6;-
GSB;18650225;-;-;100;-;2.5;-;-9.7;-11.1;-8.1;-
GSB;18650226;-;-;0;-;0;-;-9.1;-12.2;-6;-
GSB;18650227;-;-;40;-;0;-;-8;-9.8;-5;-
GSB;18650228;-;-;70;-;0;-;-2.6;-5.7;3.4;-
GSB;18650301;-;-;100;-;6.3;-;-9.3;-11;-5.9;-
GSB;18650302;-;-;100;-;3.4;-;-8.1;-10.8;-5.9;-
GSB;18650303;-;-;100;-;0;-;-13;-15.2;-10;-
GSB;18650304;-;-;40;-;0;-;-13.6;-15.5;-7.2;-
GSB;18650305;-;-;80;-;0;-;-8.6;-12;-4.7;-
GSB;18650306;-;-;80;-;0;-;-11.8;-13;-9.9;-
GSB;18650307;-;-;100;-;7.9;-;-11.5;-12.5;-8;-
GSB;18650308;-;-;100;-;1;-;-12.8;-14.1;-8.8;-
GSB;18650309;-;-;90;-;0;-;-14.3;-15.2;-12;-
GSB;18650310;-;-;40;-;0;-;-14.2;-16.1;-11.9;-
GSB;18650311;-;-;100;-;4.2;-;-11.2;-13.3;-8.2;-
GSB;18650312;-;-;30;-;3.3;-;-9.1;-10.5;-5.4;-
GSB;18650313;-;-;30;-;0;-;-8.7;-12.7;-5.4;-
GSB;18650314;-;-;100;-;0.5;-;-10.6;-11.2;-9;-
GSB;18650315;-;-;100;-;0;-;-11;-14.1;-8;-
GSB;18650316;-;-;90;-;0;-;-12.3;-14.8;-8.2;-
GSB;18650317;-;-;10;-;0;-;-11.2;-15;-6.6;-
GSB;18650318;-;-;0;-;0;-;-9.2;-12.5;-4.9;-
GSB;18650319;-;-;100;-;0;-;-9.2;-11;-7.1;-
GSB;18650320;-;-;100;-;7.7;-;-9.1;-10.2;-6;-
GSB;18650321;-;-;10;-;0;-;-8.6;-11.5;-4.6;-
GSB;18650322;-;-;100;-;1.1;-;-8.9;-11;-4.9;-
GSB;18650323;-;-;100;-;2.1;-;-17.6;-19.1;-15.1;-
GSB;18650324;-;-;80;-;0;-;-17.6;-20;-15.1;-
GSB;18650325;-;-;50;-;0;-;-16.2;-19.3;-12.8;-
GSB;18650326;-;-;90;-;0.9;-;-14.4;-17.3;-12.7;-
GSB;18650327;-;-;100;-;6.8;-;-13.3;-15.5;-9.9;-
GSB;18650328;-;-;90;-;0;-;-17.2;-20;-14.3;-
GSB;18650329;-;-;40;-;0;-;-20.3;-21.7;-17.6;-
GSB;18650330;-;-;60;-;1;-;-17.9;-19.3;-15.4;-
GSB;18650331;-;-;90;-;0;-;-13.5;-15.8;-9.4;-
GSB;18650401;-;-;10;-;0;-;-11.1;-15.8;-7.3;-
GSB;18650402;-;-;50;-;0;-;-8.4;-10.7;-3.3;-
GSB;18650403;-;-;90;-;2.6;-;-7.9;-9.8;-5.3;-
GSB;18650404;-;-;90;-;0;-;-6.1;-7.9;-2.8;-
GSB;18650405;-;-;40;-;0;-;-2.5;-5.7;2;-
GSB;18650406;-;-;0;-;0;-;0.3;-3.3;4.5;-
GSB;18650407;-;-;0;-;0;-;1;-1;3.9;-
GSB;18650408;-;-;50;-;0;-;-0.7;-1.6;2.2;-
GSB;18650409;-;-;0;-;0;-;0.2;-4.2;4.1;-
GSB;18650410;-;-;0;-;0;-;2;-1.9;7.7;-
GSB;18650411;-;-;0;-;0;-;2.7;-1.2;6.7;-
GSB;18650412;-;-;40;-;0;-;1.5;-1;4.7;-
GSB;18650413;-;-;20;-;0;-;0.3;-2.4;3.3;-
GSB;18650414;-;-;100;-;0;-;-1.4;-1.5;0;-
GSB;18650415;-;-;100;-;27;-;-1.1;-2;0.9;-
GSB;18650416;-;-;20;-;0;-;3.3;0;5.9;-
GSB;18650417;-;-;50;-;0;-;2.4;1.5;4.9;-
GSB;18650418;-;-;100;-;0;-;0.9;0.7;2.8;-
GSB;18650419;-;-;100;-;0;-;0.7;0.3;2.2;-
GSB;18650420;-;-;90;-;9.8;-;2.7;1;5.8;-
GSB;18650421;-;-;100;-;0;-;1.5;1;3.5;-
GSB;18650422;-;-;40;-;0;-;0.5;-0.5;3.2;-
GSB;18650423;-;-;0;-;0;-;3.6;-0.1;8;-
GSB;18650424;-;-;0;-;0;-;4;1.2;8;-
GSB;18650425;-;-;10;-;0;-;3.9;1;9.4;-
GSB;18650426;-;-;30;-;0;-;3.5;0;7.3;-
GSB;18650427;-;-;0;-;0;-;5;0.2;10;-
GSB;18650428;-;-;30;-;0;-;5.4;1;9.3;-
GSB;18650429;-;-;10;-;0;-;4.4;0;9;-
GSB;18650430;-;-;100;-;13.6;-;1.1;0;6.2;-
GSB;18650501;-;-;60;-;0;-;0.2;-2.7;4.1;-
GSB;18650502;-;-;50;-;0;-;2.6;-1;6.3;-
GSB;18650503;-;-;30;-;0;-;3.1;0.2;6.9;-
GSB;18650504;-;-;80;-;0;-;2.4;0.5;5.3;-
GSB;18650505;-;-;90;-;0;-;2.8;0.9;5.2;-
GSB;18650506;-;-;100;-;5.8;-;2.8;1.7;4;-
GSB;18650507;-;-;90;-;11.3;-;5.7;2.7;10.8;-
GSB;18650508;-;-;100;-;0;-;4.6;3.7;8.3;-
GSB;18650509;-;-;100;-;0;-;2;1.5;4.2;-
GSB;18650510;-;-;80;-;0;-;0.2;-0.5;2.2;-
GSB;18650511;-;-;60;-;0;-;-2;-3;1;-
GSB;18650512;-;-;80;-;0;-;0.7;-1;3.6;-
GSB;18650513;-;-;60;-;0;-;2.4;-0.9;4.8;-
GSB;18650514;-;-;100;-;0;-;4.8;2.9;6.8;-
GSB;18650515;-;-;80;-;19.2;-;2.2;1.9;3.6;-
GSB;18650516;-;-;10;-;0;-;0.4;-1.4;4;-
GSB;18650517;-;-;90;-;2.1;-;4.2;-1.3;8.8;-
GSB;18650518;-;-;100;-;7.8;-;0.1;0;1.2;-
GSB;18650519;-;-;90;-;56.2;-;0.1;0;1.7;-
GSB;18650520;-;-;90;-;0;-;1.2;0;3.8;-
GSB;18650521;-;-;80;-;12.3;-;0.5;0;2.1;-
GSB;18650522;-;-;30;-;6.4;-;0.8;0.4;2.2;-
GSB;18650523;-;-;100;-;0;-;2.8;0;6.2;-
GSB;18650524;-;-;90;-;7;-;0.5;-0.1;1.8;-
GSB;18650525;-;-;20;-;0;-;0.4;-0.6;3;-
GSB;18650526;-;-;0;-;0;-;3.9;-0.3;7;-
GSB;18650527;-;-;30;-;0;-;8;4;12.7;-
GSB;18650528;-;-;10;-;0;-;7.9;3.9;11.8;-
GSB;18650529;-;-;20;-;0;-;9;5.9;13.5;-
GSB;18650530;-;-;20;-;0;-;9.7;5.9;12.9;-
GSB;18650531;-;-;50;-;0;-;10.3;6.7;13.5;-
GSB;18650601;-;-;90;-;5.6;-;8.5;7.2;12.4;-
GSB;18650602;-;-;100;-;19.9;-;4.2;1.6;6.9;-
GSB;18650603;-;-;80;-;0;-;3.2;1;6.4;-
GSB;18650604;-;-;100;-;0.6;-;2.7;1.6;6.2;-
GSB;18650605;-;-;90;-;0;-;2.9;1.3;6;-
GSB;18650606;-;-;30;-;0;-;4.6;2.1;7.8;-
GSB;18650607;-;-;50;-;0;-;5.4;3.4;8.4;-
GSB;18650608;-;-;60;-;0;-;6.2;4.1;9.2;-
GSB;18650609;-;-;10;-;0;-;7.7;5;11.4;-
GSB;18650610;-;-;20;-;0;-;8.1;6.1;11.4;-
GSB;18650611;-;-;80;-;0;-;4.2;1.6;7.6;-
GSB;18650612;-;-;30;-;0;-;1.5;-1.2;5.2;-
GSB;18650613;-;-;0;-;0;-;2.3;0;5.5;-
GSB;18650614;-;-;10;-;0;-;4.9;1.2;8.2;-
GSB;18650615;-;-;10;-;0;-;5.6;3.5;8.8;-
GSB;18650616;-;-;30;-;0;-;4.6;2.7;7.1;-
GSB;18650617;-;-;30;-;0;-;4.5;1.7;7.1;-
GSB;18650618;-;-;30;-;0;-;3.8;1.9;6.9;-
GSB;18650619;-;-;10;-;0;-;4.7;1.6;9;-
GSB;18650620;-;-;0;-;0;-;7.2;3;10.4;-
GSB;18650621;-;-;50;-;0;-;7.3;4.9;11.7;-
GSB;18650622;-;-;40;-;0;-;7.9;4.5;10.4;-
GSB;18650623;-;-;30;-;0;-;5.7;3.9;8.9;-
GSB;18650624;-;-;70;-;0;-;5;2.9;8.6;-
GSB;18650625;-;-;90;-;0;-;2.4;0.8;6.3;-
GSB;18650626;-;-;60;-;0;-;5;2.2;8.2;-
GSB;18650627;-;-;30;-;0;-;5;2.1;8.8;-
GSB;18650628;-;-;0;-;0;-;8.2;4.3;11.6;-
GSB;18650629;-;-;90;-;0;-;7.3;5.7;11.8;-
GSB;18650630;-;-;70;-;68.6;-;1.7;0.1;4.7;-
GSB;18650701;-;-;90;-;0;-;1;-0.8;3.7;-
GSB;18650702;-;-;50;-;8.2;-;0.1;-1.5;3.1;-
GSB;18650703;-;-;20;-;0;-;8.8;5.4;13;-
GSB;18650704;-;-;0;-;0;-;8.3;6;11.3;-
GSB;18650705;-;-;0;-;0;-;10;6.3;13.4;-
GSB;18650706;-;-;40;-;0;-;11.9;8.4;16.7;-
GSB;18650707;-;-;40;-;0;-;11.6;9;14.9;-
GSB;18650708;-;-;60;-;0;-;12.8;10.8;16.2;-
GSB;18650709;-;-;90;-;54.8;-;10.2;8.5;14.1;-
GSB;18650710;-;-;80;-;0;-;3.1;0.8;7.2;-
GSB;18650711;-;-;50;-;0;-;5.8;0.2;10.1;-
GSB;18650712;-;-;100;-;11.9;-;0.5;-1;3;-
GSB;18650713;-;-;0;-;0;-;5.9;-2.1;9;-
GSB;18650714;-;-;10;-;0;-;10.9;6.5;15.1;-
GSB;18650715;-;-;30;-;0;-;12.4;9.4;15.7;-
GSB;18650716;-;-;40;-;0;-;13.3;10;16.9;-
GSB;18650717;-;-;40;-;0;-;14.2;10.5;17.3;-
GSB;18650718;-;-;70;-;25;-;10.3;6.7;13.7;-
GSB;18650719;-;-;80;-;0;-;10.6;8.7;13.4;-
GSB;18650720;-;-;70;-;0;-;11;9;13.6;-
GSB;18650721;-;-;90;-;18.5;-;6.1;4.3;10.8;-
GSB;18650722;-;-;80;-;5.3;-;5.5;4.4;8.1;-
GSB;18650723;-;-;80;-;0;-;6.7;3.6;11.3;-
GSB;18650724;-;-;100;-;5.3;-;5.4;4.7;7.2;-
GSB;18650725;-;-;100;-;0;-;5.3;5;5.6;-
GSB;18650726;-;-;100;-;4;-;5.3;5;6.4;-
GSB;18650727;-;-;90;-;3.7;-;7.9;5.8;11.5;-
GSB;18650728;-;-;100;-;1.9;-;7.5;6.7;10.8;-
GSB;18650729;-;-;60;-;0;-;8;5.2;11;-
GSB;18650730;-;-;40;-;0;-;9.9;7.9;14.2;-
GSB;18650731;-;-;60;-;0;-;9.5;6.9;13.3;-
GSB;18650801;-;-;90;-;13.4;-;7.7;6.3;9.4;-
GSB;18650802;-;-;90;-;4.2;-;5.6;3.5;10;-
GSB;18650803;-;-;80;-;4.3;-;3.5;1.1;5.8;-
GSB;18650804;-;-;100;-;3.6;-;-1.1;-2.2;2.2;-
GSB;18650805;-;-;80;-;0;-;-0.6;-3.5;2.4;-
GSB;18650806;-;-;40;-;0;-;3.2;-1.5;6.9;-
GSB;18650807;-;-;80;-;0;-;1.9;-0.4;4.4;-
GSB;18650808;-;-;100;-;0;-;2.5;1.8;4.5;-
GSB;18650809;-;-;10;-;0;-;7.1;2.9;11.3;-
GSB;18650810;-;-;100;-;0;-;5.5;5;6.6;-
GSB;18650811;-;-;100;-;0;-;5.8;5;6.7;-
GSB;18650812;-;-;80;-;0;-;9.8;6.3;12.8;-
GSB;18650813;-;-;90;-;0;-;8.9;7.3;11.8;-
GSB;18650814;-;-;100;-;17.5;-;2.9;1;6.1;-
GSB;18650815;-;-;30;-;0;-;5.4;0.8;8.6;-
GSB;18650816;-;-;90;-;3.5;-;5.8;4.3;9.2;-
GSB;18650817;-;-;100;-;0;-;2.6;0.2;5.2;-
GSB;18650818;-;-;90;-;0;-;5.2;4.1;7.2;-
GSB;18650819;-;-;90;-;12.5;-;2.9;0.7;5;-
GSB;18650820;-;-;20;-;0;-;6.9;3.5;10.1;-
GSB;18650821;-;-;60;-;0;-;8.2;5.9;10.9;-
GSB;18650822;-;-;100;-;0.3;-;7.8;6;10.3;-
GSB;18650823;-;-;90;-;4.6;-;8.7;6.7;12.1;-
GSB;18650824;-;-;40;-;0;-;9.3;5.9;12.4;-
GSB;18650825;-;-;90;-;6.7;-;8.1;7;11.5;-
GSB;18650826;-;-;80;-;4.5;-;9.9;8.3;12.5;-
GSB;18650827;-;-;0;-;0;-;15;10.2;17.9;-
GSB;18650828;-;-;0;-;0;-;17.5;15.5;20.4;-
GSB;18650829;-;-;70;-;0;-;11.6;8.6;13.9;-
GSB;18650830;-;-;100;-;4.3;-;3.2;3;4.3;-
GSB;18650831;-;-;80;-;0;-;3.1;2;5.9;-
GSB;18650901;-;-;70;-;0;-;2.5;-1.1;6.4;-
GSB;18650902;-;-;40;-;0;-;5.9;2.3;8.8;-
GSB;18650903;-;-;0;-;0;-;10.1;5.7;14.3;-
GSB;18650904;-;-;10;-;0;-;9.8;6.9;13.2;-
GSB;18650905;-;-;50;-;0;-;8.8;6.6;11.2;-
GSB;18650906;-;-;50;-;0;-;9;7.2;11.3;-
GSB;18650907;-;-;60;-;0;-;7.7;5;13.1;-
GSB;18650908;-;-;70;-;0;-;6;4.9;8.6;-
GSB;18650909;-;-;40;-;0;-;7.4;4.7;10.8;-
GSB;18650910;-;-;30;-;0;-;9.3;7.2;11.9;-
GSB;18650911;-;-;40;-;0;-;9.7;7.8;11.9;-
GSB;18650912;-;-;40;-;0;-;8.1;6.3;10.9;-
GSB;18650913;-;-;0;-;0;-;8.5;5.5;11.4;-
GSB;18650914;-;-;0;-;0;-;8.9;7.1;11.3;-
GSB;18650915;-;-;0;-;0;-;10.2;7.3;14.3;-
GSB;18650916;-;-;0;-;0;-;9.8;7.9;13.2;-
GSB;18650917;-;-;10;-;0;-;8.7;6.5;12;-
GSB;18650918;-;-;0;-;0;-;8.7;4.9;11.8;-
GSB;18650919;-;-;0;-;0;-;10.2;7;13.4;-
GSB;18650920;-;-;10;-;0;-;8.5;5.2;11.4;-
GSB;18650921;-;-;20;-;0;-;7.6;5.4;10;-
GSB;18650922;-;-;20;-;0;-;7.9;4.4;10.6;-
GSB;18650923;-;-;50;-;0;-;7;5.2;9.8;-
GSB;18650924;-;-;20;-;0;-;6.9;4.6;9.8;-
GSB;18650925;-;-;20;-;0;-;6.1;4.2;8.2;-
GSB;18650926;-;-;0;-;0;-;6.5;2.8;10.6;-
GSB;18650927;-;-;80;-;0;-;0.8;0.1;2.7;-
GSB;18650928;-;-;10;-;0;-;3.1;0;6.3;-
GSB;18650929;-;-;20;-;0;-;3.6;0.6;7.6;-
GSB;18650930;-;-;40;-;0;-;3.2;1;7.2;-
GSB;18651001;-;-;80;-;0;-;1.8;-0.9;4;-
GSB;18651002;-;-;80;-;0;-;1.7;0.3;3.5;-
GSB;18651003;-;-;100;-;0;-;3.2;1.2;5.6;-
GSB;18651004;-;-;40;-;0;-;2.2;0;6.3;-
GSB;18651005;-;-;70;-;0;-;-1.3;-3;1.2;-
GSB;18651006;-;-;10;-;0;-;0.4;-3;3.3;-
GSB;18651007;-;-;0;-;0;-;3.1;-1.3;6.5;-
GSB;18651008;-;-;70;-;0;-;1.5;-1.3;3.7;-
GSB;18651009;-;-;100;-;14;-;-0.7;-1;-0.1;-
GSB;18651010;-;-;60;-;0;-;0.4;-1.1;2.9;-
GSB;18651011;-;-;60;-;0;-;0.9;-0.7;2.5;-
GSB;18651012;-;-;50;-;0;-;1;0;3.5;-
GSB;18651013;-;-;90;-;10.8;-;-1.7;-2.3;0.2;-
GSB;18651014;-;-;100;-;0;-;-2.1;-2.7;-0.6;-
GSB;18651015;-;-;50;-;0;-;-3.2;-4.2;-0.3;-
GSB;18651016;-;-;10;-;0;-;-1.5;-4.2;1.7;-
GSB;18651017;-;-;60;-;0;-;0.3;-3.1;3.9;-
GSB;18651018;-;-;90;-;0;-;-1.6;-2.1;-0.1;-
GSB;18651019;-;-;60;-;8.9;-;-2.8;-4.8;-1;-
GSB;18651020;-;-;80;-;4.2;-;-3.9;-5.8;-2.1;-
GSB;18651021;-;-;40;-;0;-;-1.2;-2.7;1;-
GSB;18651022;-;-;100;-;12.4;-;-1.7;-4.5;0.1;-
GSB;18651023;-;-;80;-;0;-;-0.9;-3;0.6;-
GSB;18651024;-;-;80;-;30.3;-;0.1;-1.7;3.4;-
GSB;18651025;-;-;80;-;0;-;-0.5;-3.8;2.5;-
GSB;18651026;-;-;20;-;0;-;-0.7;-6.8;3;-
GSB;18651027;-;-;100;-;27.2;-;-3.7;-5.1;-1.2;-
GSB;18651028;-;-;100;-;10;-;-5.1;-6.8;-2.4;-
GSB;18651029;-;-;30;-;0;-;-4.7;-10;-0.7;-
GSB;18651030;-;-;60;-;0;-;-3.3;-5.1;-0.7;-
GSB;18651031;-;-;100;-;13;-;-3.5;-4.2;-2.2;-
GSB;18651101;-;-;100;-;13;-;-4.1;-5;-2.8;-
GSB;18651102;-;-;100;-;9.7;-;-4.1;-5.4;-1.2;-
GSB;18651103;-;-;100;-;19.3;-;-2.9;-5.4;1.3;-
GSB;18651104;-;-;100;-;13.9;-;-5.8;-7;-4.3;-
GSB;18651105;-;-;70;-;0;-;-3.8;-8.6;-0.7;-
GSB;18651106;-;-;100;-;18;-;-2.9;-4;-0.6;-
GSB;18651107;-;-;100;-;12.3;-;-3.8;-4;-3.1;-
GSB;18651108;-;-;100;-;30;-;-3.5;-4;-2.5;-
GSB;18651109;-;-;70;-;14.2;-;-7;-9.5;-4.6;-
GSB;18651110;-;-;60;-;0;-;-9.3;-11;-8;-
GSB;18651111;-;-;0;-;0;-;-3.9;-7.6;-0.4;-
GSB;18651112;-;-;0;-;0;-;-1.5;-4.2;2.5;-
GSB;18651113;-;-;0;-;0;-;-3.1;-4.7;-0.6;-
GSB;18651114;-;-;0;-;0;-;-4;-6.1;-1.9;-
GSB;18651115;-;-;10;-;0;-;-2.9;-4.3;1.2;-
GSB;18651116;-;-;20;-;0;-;-3;-5.3;0.9;-
GSB;18651117;-;-;100;-;0;-;-1.7;-3.1;2.1;-
GSB;18651118;-;-;100;-;0;-;-4.2;-8.2;-1;-
GSB;18651119;-;-;10;-;0;-;-2;-3.6;2.2;-
GSB;18651120;-;-;50;-;0;-;-2.4;-3.3;-0.2;-
GSB;18651121;-;-;50;-;0;-;-5.3;-6.8;-3.3;-
GSB;18651122;-;-;80;-;8;-;0.2;-2.1;1.7;-
GSB;18651123;-;-;20;-;0;-;2.3;1.4;4.7;-
GSB;18651124;-;-;60;-;0;-;-3.9;-4.3;-2.8;-
GSB;18651125;-;-;100;-;0;-;-3.1;-4;-1.4;-
GSB;18651126;-;-;100;-;0;-;-2.2;-2.4;-1.5;-
GSB;18651127;-;-;100;-;46;-;-3.9;-5.7;-2.5;-
GSB;18651128;-;-;100;-;9.5;-;-6.4;-6.4;-5.9;-
GSB;18651129;-;-;70;-;3;-;-6.1;-7;-5;-
GSB;18651130;-;-;80;-;8;-;-5;-5.3;-3.9;-
GSB;18651201;-;-;100;-;14.1;-;-3.9;-4.3;-2.8;-
GSB;18651202;-;-;100;-;12.6;-;-4.2;-4.9;-3;-
GSB;18651203;-;-;100;-;10.4;-;-4.3;-4.6;-3;-
GSB;18651204;-;-;100;-;7.2;-;-4;-4.4;-1.2;-
GSB;18651205;-;-;80;-;7.2;-;-5.2;-7.1;-3.2;-
GSB;18651206;-;-;10;-;0;-;-7;-7.6;-5.8;-
GSB;18651207;-;-;0;-;0;-;-6.6;-8.2;-5.2;-
GSB;18651208;-;-;0;-;0;-;-5.1;-8.6;-2.1;-
GSB;18651209;-;-;0;-;0;-;-6.4;-8.1;-4.6;-
GSB;18651210;-;-;0;-;0;-;-2.8;-6;0.1;-
GSB;18651211;-;-;20;-;0;-;-4.8;-6.3;-3.1;-
GSB;18651212;-;-;0;-;0;-;-9.4;-12;-7;-
GSB;18651213;-;-;50;-;0;-;-14.2;-15.7;-12;-
GSB;18651214;-;-;0;-;0;-;-10.4;-15;-8.3;-
GSB;18651215;-;-;60;-;0;-;-13.4;-14.8;-11.5;-
GSB;18651216;-;-;10;-;0;-;-9.2;-11.2;-7.5;-
GSB;18651217;-;-;0;-;0;-;-5.1;-6.7;-3.5;-
GSB;18651218;-;-;0;-;0;-;-5.3;-7.3;-2.9;-
GSB;18651219;-;-;0;-;0;-;-5.7;-7;-3;-
GSB;18651220;-;-;0;-;0;-;-5.3;-6.5;-3.2;-
GSB;18651221;-;-;0;-;0;-;-2.9;-4.9;-1.8;-
GSB;18651222;-;-;0;-;0;-;0;-1.5;1.2;-
GSB;18651223;-;-;0;-;0;-;1.5;0.6;4;-
GSB;18651224;-;-;0;-;0;-;0;-0.9;1.9;-
GSB;18651225;-;-;0;-;0;-;-0.8;-1.9;0.4;-
GSB;18651226;-;-;0;-;0;-;-3.8;-5.5;-1.1;-
GSB;18651227;-;-;0;-;0;-;-4.5;-5.8;-2;-
GSB;18651228;-;-;0;-;0;-;-5.9;-7;-3;-
GSB;18651229;-;-;0;-;0;-;-6.5;-9.1;-4.2;-
GSB;18651230;-;-;100;-;2.4;-;-9.1;-11.1;-7.5;-
GSB;18651231;-;-;80;-;0;-;-7.8;-8.4;-6.6;-
GSB;18660101;-;-;100;-;17.6;-;-8.7;-9.1;-7.9;-
GSB;18660102;-;-;20;-;4.2;-;-9.4;-9.9;-8;-
GSB;18660103;-;-;30;-;0;-;-3.7;-6.5;-0.6;-
GSB;18660104;-;-;30;-;0;-;-5.5;-7.7;-3.3;-
GSB;18660105;-;-;20;-;0;-;-5.8;-7.3;-3.8;-
GSB;18660106;-;-;60;-;0;-;-5.2;-6;-3.1;-
GSB;18660107;-;-;70;-;5.2;-;-5.9;-10.1;-1.9;-
GSB;18660108;-;-;90;-;18.9;-;-4.2;-6.8;-1.4;-
GSB;18660109;-;-;60;-;3.4;-;-9.5;-12.1;-7;-
GSB;18660110;-;-;80;-;1.5;-;-12.7;-13.5;-11.6;-
GSB;18660111;-;-;100;-;8.3;-;-11.1;-12.1;-8;-
GSB;18660112;-;-;70;-;2.6;-;-11.9;-15.1;-8.1;-
GSB;18660113;-;-;20;-;0;-;-10.8;-15.4;-7.2;-
GSB;18660114;-;-;60;-;0;-;-2.2;-4;-0.3;-
GSB;18660115;-;-;70;-;0;-;-2.2;-3.3;0.9;-
GSB;18660116;-;-;50;-;0;-;-5;-6.6;-2.3;-
GSB;18660117;-;-;70;-;4.2;-;-7.3;-8.7;-5.6;-
GSB;18660118;-;-;10;-;0;-;-3;-6.6;0.4;-
GSB;18660119;-;-;0;-;0;-;-2.8;-5.4;0.4;-
GSB;18660120;-;-;0;-;0;-;-3.7;-4.6;0.1;-
GSB;18660121;-;-;0;-;0;-;-3.2;-4.3;-0.6;-
GSB;18660122;-;-;0;-;0;-;-2.7;-4.3;0.5;-
GSB;18660123;-;-;90;-;2.5;-;-6.6;-10.7;-1;-
GSB;18660124;-;-;0;-;0;-;-7.4;-11.6;-4;-
GSB;18660125;-;-;30;-;0;-;-1.1;-3.7;1.7;-
GSB;18660126;-;-;0;-;0;-;-1.8;-4.3;2;-
GSB;18660127;-;-;0;-;0;-;-3.6;-5.5;0;-
GSB;18660128;-;-;0;-;0;-;-4;-6;0;-
GSB;18660129;-;-;50;-;0;-;-4.4;-6.2;-1.6;-
GSB;18660130;-;-;30;-;0;-;-4.3;-7.5;-1.5;-
GSB;18660131;-;-;40;-;0;-;-6.1;-7;-4.8;-
GSB;18660201;-;-;100;-;14;-;-4.1;-5.6;-2.5;-
GSB;18660202;-;-;70;-;25;-;-2.4;-4.7;0.3;-
GSB;18660203;-;-;60;-;0;-;-8.9;-11;-6.6;-
GSB;18660204;-;-;70;-;0;-;-10.5;-11.5;-9.2;-
GSB;18660205;-;-;90;-;6.3;-;-6.7;-9.7;-2.3;-
GSB;18660206;-;-;90;-;2.7;-;-3.2;-8.2;-1.3;-
GSB;18660207;-;-;40;-;0;-;0.3;-3.3;3.7;-
GSB;18660208;-;-;90;-;0;-;-5.8;-10.2;-2.3;-
GSB;18660209;-;-;40;-;0;-;-0.1;-4.1;4.2;-
GSB;18660210;-;-;40;-;0;-;-6.4;-8;-4.2;-
GSB;18660211;-;-;90;-;3.2;-;-6.2;-7.9;-4.8;-
GSB;18660212;-;-;100;-;20.8;-;-3;-3.3;-1.1;-
GSB;18660213;-;-;100;-;25.5;-;-7.8;-11.5;-3.3;-
GSB;18660214;-;-;20;-;0;-;-11.9;-14;-8.2;-
GSB;18660215;-;-;100;-;9.7;-;-11.2;-13.5;-7.7;-
GSB;18660216;-;-;60;-;2;-;-4.9;-9.9;-0.9;-
GSB;18660217;-;-;30;-;0;-;-5.2;-8.3;-1.9;-
GSB;18660218;-;-;100;-;3.2;-;-8.5;-9.5;-7.2;-
GSB;18660219;-;-;80;-;0;-;-4;-7.2;-0.3;-
GSB;18660220;-;-;70;-;4;-;-4.3;-5;-3.1;-
GSB;18660221;-;-;100;-;9.8;-;-3.8;-4.6;-2.5;-
GSB;18660222;-;-;10;-;0;-;-3.1;-4.9;0;-
GSB;18660223;-;-;100;-;0;-;-4.4;-6.3;-2.4;-
GSB;18660224;-;-;10;-;0;-;-7.1;-10.7;-2.5;-
GSB;18660225;-;-;90;-;0;-;-10.3;-13.6;-6.1;-
GSB;18660226;-;-;100;-;0;-;-9.6;-11.2;-7.6;-
GSB;18660227;-;-;100;-;0;-;-9.3;-10;-8.1;-
GSB;18660228;-;-;100;-;0;-;-7.9;-8.9;-5.9;-
GSB;18660301;-;-;80;-;2.7;-;-8.8;-11.1;-6.9;-
GSB;18660302;-;-;100;-;5.5;-;-6.5;-7.7;-4.5;-
